Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,19/12/2024,Vente en l'état futur d'achèvement,"149900,00",,,ZAC,A002,DE BASTIT,34500,BEZIERS,34,32,,HS,955,,139,"38,00",,,,,,,,,1,,,,,,,,
,,,,,,,000001,18/12/2024,Vente en l'état futur d'achèvement,"158900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,49,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,18/12/2024,Vente en l'état futur d'achèvement,"158900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,120,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,17/12/2024,Vente en l'état futur d'achèvement,"164900,00",,,ZAC,A002,DE BASTIT,34500,BEZIERS,34,32,,HS,896,,33,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,17/12/2024,Vente en l'état futur d'achèvement,"164900,00",,,ZAC,A002,DE BASTIT,34500,BEZIERS,34,32,,HS,896,,88,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,18/12/2024,Vente en l'état futur d'achèvement,"156900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,25,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,18/12/2024,Vente en l'état futur d'achèvement,"156900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,108,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"148950,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,86,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"148950,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,155,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,24/12/2024,Vente en l'état futur d'achèvement,"216900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,57,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,24/12/2024,Vente en l'état futur d'achèvement,"216900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,136,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,31/12/2024,Vente en l'état futur d'achèvement,"212000,00",558,,BD,4041,ERNEST HEMINGWAY,34500,BEZIERS,34,32,,CZ,504,,162,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,31/12/2024,Vente en l'état futur d'achèvement,"212000,00",558,,BD,4041,ERNEST HEMINGWAY,34500,BEZIERS,34,32,,CZ,504,,96,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,31/12/2024,Vente en l'état futur d'achèvement,"212000,00",558,,BD,4041,ERNEST HEMINGWAY,34500,BEZIERS,34,32,,CZ,504,,20,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"151950,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,176,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"151950,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,28,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"225000,00",558,,BD,4041,ERNEST HEMINGWAY,34500,BEZIERS,34,32,,CZ,504,,26,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"225000,00",558,,BD,4041,ERNEST HEMINGWAY,34500,BEZIERS,34,32,,CZ,504,,90,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"225000,00",558,,BD,4041,ERNEST HEMINGWAY,34500,BEZIERS,34,32,,CZ,504,,163,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"144900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,40,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"144900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,184,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,17/12/2024,Vente,"82000,00",301,,BD,4041,ERNEST HEMINGWAY,34500,BEZIERS,34,32,,CZ,448,,12,"44,02",56,,,,,,,,2,2,Appartement,,45,2,,,
,,,,,,,000001,17/12/2024,Vente,"82000,00",301,,BD,4041,ERNEST HEMINGWAY,34500,BEZIERS,34,32,,CZ,448,,12,"44,02",56,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"124900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,161,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"124900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,81,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente,"180000,00",16,,RUE,4058,HENRI MARTIN,34500,BEZIERS,34,32,,PR,421,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,135
,,,,,,,000001,20/12/2024,Vente,"180000,00",16,,RUE,4058,HENRI MARTIN,34500,BEZIERS,34,32,,PR,421,,,,,,,,,,,,0,2,Appartement,,60,4,S,,135
,,,,,,,000001,20/12/2024,Vente,"180000,00",16,,RUE,4058,HENRI MARTIN,34500,BEZIERS,34,32,,PR,421,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,135
,,,,,,,000001,20/12/2024,Vente,"180000,00",16,,RUE,4058,HENRI MARTIN,34500,BEZIERS,34,32,,PR,421,,,,,,,,,,,,0,2,Appartement,,33,2,S,,135
,,,,,,,000001,20/12/2024,Vente,"180000,00",16,,RUE,4058,HENRI MARTIN,34500,BEZIERS,34,32,,PR,421,,,,,,,,,,,,0,2,Appartement,,60,1,S,,135
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"159900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,61,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"159900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,121,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"159900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,84,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"159900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,106,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"147900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,122,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"147900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,22,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"236000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,174,"60,60",,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"236000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,151,"15,60",,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"243960,00",17,,RUE,5110,LOUVOIS,34500,BEZIERS,34,32,,MT,501,,52,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"243960,00",17,,RUE,5110,LOUVOIS,34500,BEZIERS,34,32,,MT,501,,173,"68,10",,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente,"139500,00",2,,PL,6870,DE LA RENARDIERE,34500,BEZIERS,34,32,,PS,285,,101,,111,,,,,,,,2,2,Appartement,,90,1,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"183000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,191,"45,60",,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"183000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,221,"12,50",,,,,,,,,1,,,,,,,,
,,,,,,,000001,13/11/2024,Vente en l'état futur d'achèvement,"380000,00",45,,RUE,3589,FRANCOIS GAUBERT,34500,BEZIERS,34,32,,DM,334,,102,"97,30",,,,,,,,,1,2,Appartement,,97,4,,,
,,,,,,,000001,13/11/2024,Vente en l'état futur d'achèvement,"380000,00",45,,RUE,3589,FRANCOIS GAUBERT,34500,BEZIERS,34,32,,DM,334,,71,"23,40",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/11/2024,Vente en l'état futur d'achèvement,"380000,00",45,,RUE,3589,FRANCOIS GAUBERT,34500,BEZIERS,34,32,,DM,334,,127,"16,50",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"176900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,7,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"176900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,121,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"119000,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,3,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"119000,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,126,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"185900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,9,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"185900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,141,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,18/12/2024,Vente en l'état futur d'achèvement,"138864,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,190,"31,40",,,,,,,,,1,,,,,,,,
,,,,,,,000001,18/12/2024,Vente en l'état futur d'achèvement,"138864,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,237,"12,50",,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"174900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,10,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"174900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,147,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"175900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,154,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"175900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,12,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"533000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,160,"23,70",,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"533000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,159,"14,30",,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"533000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,205,"121,00",,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"267900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,23,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"267900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,157,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"267900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,24,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"159000,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,8,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"159000,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,122,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,24/12/2024,Vente en l'état futur d'achèvement,"123000,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,125,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,24/12/2024,Vente en l'état futur d'achèvement,"123000,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,4,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"186900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,11,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"186900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,148,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"205100,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,156,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"205100,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,28,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"120000,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,1,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"120000,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,134,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,19/12/2024,Vente,"327000,00",58,,AV,6470,PIERRE VERDIER,34500,BEZIERS,34,32,,NT,77,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,46,0,S,,1177
,,,,,,,000001,19/12/2024,Vente,"327000,00",58,,AV,6470,PIERRE VERDIER,34500,BEZIERS,34,32,,NT,77,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,332,0,S,,1177
,,,,,,,000001,19/12/2024,Vente,"327000,00",58,,AV,6470,PIERRE VERDIER,34500,BEZIERS,34,32,,NT,77,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,136,0,S,,1177
,,,,,,,000001,19/12/2024,Vente,"327000,00",58,,AV,6470,PIERRE VERDIER,34500,BEZIERS,34,32,,NT,77,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,70,0,S,,1177
,,,,,,,000001,19/12/2024,Vente,"327000,00",58,,AV,6470,PIERRE VERDIER,34500,BEZIERS,34,32,,NT,77,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,166,0,S,,1177
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",5,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MR,175,,62,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",5,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MR,175,,30,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",5,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MR,175,,83,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",5,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MR,175,,82,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",5,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MR,175,,31,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",8,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,507,,72,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",8,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,507,,76,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",8,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,507,,75,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",8,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,507,,74,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"144000,00",8,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,507,,73,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"158900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,116,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,20/12/2024,Vente en l'état futur d'achèvement,"158900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,46,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente,"349000,00",11,,BD,2720,BERTRAND DUGUESCLIN,34500,BEZIERS,34,32,,OY,356,,11,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,30/12/2024,Vente,"349000,00",11,,BD,2720,BERTRAND DUGUESCLIN,34500,BEZIERS,34,32,,OY,356,,25,"177,29",,,,,,,,,1,2,Appartement,,138,7,,,
,,,,,,,000001,30/12/2024,Vente,"349000,00",11,,BD,2720,BERTRAND DUGUESCLIN,34500,BEZIERS,34,32,,OY,356,,55,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"187900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,120,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"187900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,6,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"158900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,5,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"158900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,119,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,19/12/2024,Vente en l'état futur d'achèvement,"163900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,56,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,19/12/2024,Vente en l'état futur d'achèvement,"163900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,129,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"168500,00",45,,RUE,3589,FRANCOIS GAUBERT,34500,BEZIERS,34,32,,DM,334,,96,"45,29",,,,,,,,,1,2,Appartement,,45,2,,,
,,,,,,,000001,23/12/2024,Vente en l'état futur d'achèvement,"168500,00",45,,RUE,3589,FRANCOIS GAUBERT,34500,BEZIERS,34,32,,DM,334,,128,"16,50",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/12/2024,Vente en l'état futur d'achèvement,"163900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,126,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,19/12/2024,Vente en l'état futur d'achèvement,"163900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,54,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,19/12/2024,Vente en l'état futur d'achèvement,"152900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,20,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,19/12/2024,Vente en l'état futur d'achèvement,"152900,00",380,,RUE,2635,DIONYSOS,34500,BEZIERS,34,32,,HS,959,,102,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"173900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,41,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"173900,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,140,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"223800,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,13,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"223800,00",2,,RUE,3400,FRANCOIS FEYNES,34500,BEZIERS,34,32,,MT,510,,117,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"163000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,193,"38,80",,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"163000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,223,"12,50",,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"152750,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,171,"38,50",,,,,,,,,1,,,,,,,,
,,,,,,,000001,30/12/2024,Vente en l'état futur d'achèvement,"152750,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,231,"12,50",,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"171000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,176,"44,90",,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"171000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,225,"12,50",,,,,,,,,1,,,,,,,,
,,,,,,,000001,31/12/2024,Vente en l'état futur d'achèvement,"143462,40",17,,RUE,5110,LOUVOIS,34500,BEZIERS,34,32,,MT,501,,133,"43,88",,,,,,,,,1,,,,,,,,
,,,,,,,000001,31/12/2024,Vente en l'état futur d'achèvement,"143462,40",17,,RUE,5110,LOUVOIS,34500,BEZIERS,34,32,,MT,501,,11,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente,"68000,00",2,,AV,0320,ALPHONSE MAS,34500,BEZIERS,34,32,,MN,36,,12,"40,85",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,68,0,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"155950,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,14,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"155950,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,135,"46,92",,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"194735,00",170,,RTE,2300,DE CORNEILHAN,34500,BEZIERS,34,32,,PS,39,,23,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"194735,00",170,,RTE,2300,DE CORNEILHAN,34500,BEZIERS,34,32,,PS,39,,57,,,,,,,,,,1,2,Appartement,,63,3,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"194735,00",170,,RTE,2300,DE CORNEILHAN,34500,BEZIERS,34,32,,PS,39,,22,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"144900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,80,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,27/12/2024,Vente en l'état futur d'achèvement,"144900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,118,"39,57",,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"159900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,120,"45,74",,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"159900,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,51,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"248051,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,70,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"248051,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,71,,,,,,,,,,1,,,,,,,,
,,,,,,,000001,26/12/2024,Vente en l'état futur d'achèvement,"248051,00",100,,RUE,2231,NICOLAS COPERNIC,34500,BEZIERS,34,32,,MT,483,,137,"74,94",,,,,,,,,1,,,,,,,,
